,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
TTWO,0.0004161666277213986,0.023914779179151066,0.0008130046000554,0.5248474280732345,-51.44370576728414,410,0.8227951308999986,6.193865510291629e-05,0.012424074939099094,-0.036789020376013754,-0.05825089331196166,0.00037532379036848247,1.3742492191623428,-0.0006753902108666549
TWTR,0.0009840335273684248,0.03373442227000679,0.0010533868723783,0.5204882301656495,-58.23779554814013,580,1.1972215157254462,0.0004686083208206304,0.025641047040840033,-0.04496769767543519,-0.0771741143600977,0.0004919464546757175,1.1564760897268243,0.018682012123990503
TXN,0.0005878098443133985,0.020389004951319664,0.001127731472841,0.5309503051438536,-30.353817504655378,375,1.156059492735932,9.010562249785713e-05,0.0229909319451825,-0.030939013507949566,-0.046976293325496334,0.0004791257107755495,0.7072210969697469,0.012011731620816127
TXT,0.000430539246984322,0.025645964191299116,0.000378295028707,0.5100261551874455,-70.04149525151956,720,1.3306792017722868,-0.00014234187268611812,0.012145834159839561,-0.03543971850976311,-0.061162350182382814,0.0005335145480308821,1.5276551067256061,1.1476607521519905e-06
TYL,0.0008042684594093981,0.01894881715462425,0.0012986771293763,0.5483870967741935,-45.05197837515623,232,0.8598871075966142,0.00043407172954841453,0.03616166828622115,-0.0313853920241987,-0.04367564098233732,0.00038687683609948194,0.4464400752741823,0.024914552980436887
UA,5.8223395828685274e-05,0.03312484975799093,0.0005183162809057,0.5030514385353095,-71.75071734766065,122,1.2805233310259485,-0.0004930647273081506,-0.001836211293434191,-0.04591304095905753,-0.07878192185045964,0.0005178924884908897,18.845614479753177,-0.01311246778649275
UAA,0.00011797499536474305,0.03422952729810806,0.0004539368393163,0.5021795989537925,-71.97382779352894,246,1.3531781816097594,-0.0004645923362368426,-3.133621079643948e-05,-0.046880434635663146,-0.08038587558722217,0.0005405223099813762,9.931431109020217,-0.010698486274771943
UAL,0.00016707529694648282,0.03792881615787878,0.0006423721371902,0.5100261551874455,-79.40020609622549,127,1.450647168779731,-0.00045745417130585095,0.0012662582902389693,-0.05038557379439796,-0.0880237712349336,0.0005708809957785564,8.610459603725701,-0.00800190717022057
UDR,0.00034070275918443387,0.018627963851901914,0.0012970465946404,0.5422842197035745,-41.88101275455565,345,0.8281978367599646,-1.5851174626036065e-05,0.01189905358948739,-0.02741649443273072,-0.0442740424438648,0.00037700657229142653,1.0184861375892793,-0.005990596143772732
UHS,0.00026370360819838684,0.024681626213393065,0.0009185247321867,0.5204882301656495,-56.43302788910336,418,1.101081213647757,-0.00021033148431864353,0.005860877557260497,-0.0325086369527614,-0.059790303187373654,0.0004620016147018212,2.3101036679003553,-0.008499119425954473
ULTA,0.0008965240245603051,0.028343135626431377,0.0007835638754554,0.5231037489102005,-64.92262367035845,521,1.19741127468766,0.00038101712339626086,0.027430853655713756,-0.0348830998983746,-0.06020501395591879,0.0004920055589393228,0.8960533294490057,0.019991288933356305
UNH,0.0009464648282450979,0.019218731795391793,0.0010510858662116,0.5361813426329556,-36.176344643625654,259,0.9690129525215462,0.0005292874766517578,0.04305264353581719,-0.02620443291971335,-0.04170640561358491,0.0004208662858169655,0.39025185173342075,0.03697237325532249
UNP,0.0005761139647194009,0.01817641783480906,0.0009283523530663,0.5309503051438536,-39.077942503246675,138,0.9586245059650712,0.00016340902457352577,0.02514611788888728,-0.02685669449213406,-0.041210089374942506,0.00041763059419765234,0.5734666846107074,0.011522603181667774
UPS,0.0005434943560975976,0.019011112653431472,0.0001026024685373,0.5021795989537925,-35.73719104905578,639,0.843835216425791,0.00018020825155827059,0.022326243854715506,-0.027286290730727712,-0.041194408122348904,0.00038187715020292337,0.6649975299036225,0.007395429753069212
URI,0.0008474859407337215,0.029537540868511226,0.0011973911342815,0.5161290322580645,-63.25765650450575,647,1.5144385607801099,0.00019549314095426988,0.02466144100921621,-0.042934105012342884,-0.06687660366240142,0.0005907501139722957,1.0294758634032586,0.018750320297668852
USB,0.00012562640506323308,0.02136009076025074,0.0003561289852715,0.5091543156059285,-52.32366486539354,445,1.0795885191288468,-0.0003391556992923163,0.00030799429129096126,-0.03128754394375105,-0.05026782154110071,0.00045530728064973426,3.631827855429735,-0.01966316438564224
V,0.000721525826045476,0.018734727914793105,0.001498440490057,0.5457715780296426,-36.364911609040774,133,1.126992053535611,0.00023633565501907593,0.03215836438820843,-0.029114530600128086,-0.04403746226939452,0.0004700720694150179,0.48645525547578383,0.026832386502266013
VFC,-6.179775186306626e-05,0.023506153396909785,0.0010391556010882,0.5274629468177855,-55.97126649695634,271,1.1317036039151895,-0.0005490163293252488,-0.007693533172231403,-0.03595801821363815,-0.05949510138295617,0.0004715395769960885,-8.941089778530944,-0.027640576875540068
VLO,0.0006082309094557233,0.030676537666601417,0.0004334988430549,0.5091543156059285,-73.78656517847259,986,1.2424077655297396,7.335221678812277e-05,0.015946496169960363,-0.043371730238111666,-0.06869938008242224,0.0005060206253426314,1.5471919440143482,0.006895375692632729
VMC,0.0003957141531960004,0.022259936544158778,0.0002711386430078,0.5056669572798606,-49.472363093574955,390,0.9161465417927489,1.2967339221357072e-06,0.01242890039688731,-0.031234256042152162,-0.04885685370739833,0.000404399973822347,1.2521785509767904,-0.0018862737542662692
VNO,-0.0005194203778044544,0.02522666564730948,0.0,0.4969485614646905,-63.995862497757216,163,1.0349531897446897,-0.0009649861771028586,-0.025309250369367327,-0.035151412897738626,-0.05740808306780025,0.0004414047052811791,-1.2251823125828982,-0.04544147639367667
VRSK,0.0006960745888270299,0.016279222389657774,0.0016272784962558,0.5658238884045336,-31.213321494056935,185,0.8775930122977945,0.00031825515133186916,0.03544561011378512,-0.024041703000670222,-0.039188806232257636,0.00039239169793589947,0.38072512036176204,0.023800699196059594
VRSN,0.0006185834997216285,0.018897677047986484,0.0014475112541034,0.5457715780296426,-38.84656000240374,453,1.0005025965811434,0.00018784929496423579,0.02643371877959117,-0.02783901433022983,-0.042902025792175585,0.00043067437183106613,0.5773225408868897,0.014390154668418248
VRTX,0.0007680779829742988,0.021314665242292734,0.0007213722111822,0.5222319093286836,-41.60013495797015,195,0.8627326727153671,0.0003966561865990455,0.030449944043168375,-0.02971336349233064,-0.047678465019462005,0.0003877631448615191,0.5914958695101721,0.01889515915409667
VTR,0.00030033350725827153,0.028360986320336654,0.0005908760887609,0.5187445510026155,-77.44251155640752,169,1.0685571611309346,-0.0001596994008124689,0.00639208686760865,-0.03250418987793693,-0.0641050250222637,0.0004518713412694387,2.678174514742461,-0.0053491009853530854
VTRS,-0.0009475826774729606,0.026013117895159966,-0.0005972068307339,0.48212728857890147,-79.95381966186535,4,0.8769423173974696,-0.001325121979212963,-0.04100355446891809,-0.03614221191977538,-0.06216879095024326,0.0003921890258593512,-0.714114260121435,-0.05952251099956905
VZ,-7.805257977379186e-05,0.012484938212878537,0.0001746792966059,0.5047951176983435,-28.387303074778757,142,0.4399454276609041,-0.0002674569297152282,-0.015787038386629496,-0.01987594553287913,-0.030095430480456917,0.0002560775133151382,-1.9970343405834905,-0.0380934297647913
WAB,0.00032894397962661263,0.02391754411668179,0.0007353389964384,0.5126416739319966,-64.41358899677523,66,1.08161013790386,-0.00013670846765293665,0.00877583248326056,-0.038247686784509335,-0.056295614984590306,0.0004559369546719469,1.7390466219286271,-0.0053881752366909015
WAT,0.0006733424545188883,0.018958600420607433,0.0012040044455547,0.5353095030514385,-35.864110399013796,439,0.8992896563609809,0.0002861822249474295,0.02923711788707606,-0.03009621640196676,-0.04316160019139745,0.0003991495561951515,0.5337975163990998,0.016726536760827856
WBA,-0.0003527834356451223,0.021023075302285213,0.0,0.4995640802092415,-60.88225055112504,195,0.8072963328100374,-0.0007003388993737855,-0.02244348402450203,-0.03236388820941251,-0.052408024419718584,0.000370496376489373,-1.2528073897725398,-0.04328748072422308
WDC,3.65408050500548e-05,0.03197194779122647,0.0001844708743996,0.5021795989537925,-72.57867414665064,24,1.4502659616287015,-0.0005878245467276116,-0.002580600172886721,-0.046968070863158226,-0.07579582105688808,0.0005707622611075828,27.974354811413164,-0.015243382360797128
WEC,0.00048702789389623563,0.01607301290233557,0.0011898586593168,0.5353095030514385,-32.30519617714298,361,0.5231228177052931,0.0002618141946567641,0.02289429350206926,-0.02126840294370323,-0.036621397820150565,0.0002819847923697938,0.5304454775514089,0.0035763160002772187
WELL,0.0005656647137062478,0.02550706187288905,0.0016531581848198,0.5353095030514385,-64.07094792381184,640,0.9907693959439634,0.00013912082534635963,0.017509546841744605,-0.0320970989256308,-0.0587239312292339,0.0004276427697951306,1.1501693310947005,0.00624948616253575
WFC,-5.596224834254928e-06,0.024078876288448868,0.0,0.4978204010462075,-67.93569044168612,3,1.2083238362965376,-0.0005258011783197304,-0.005176480928292663,-0.03653415974855879,-0.05649256103019421,0.0004954044967835067,-103.60417969011385,-0.02453440584733485
WHR,0.0003075863285115783,0.02556098540882473,0.0008923560355336,0.5300784655623365,-65.46754809960466,676,1.1924706501092646,-0.00020579354569016527,0.007376034470050898,-0.037378512104204974,-0.059091154681885374,0.0004904667015696883,2.124164549938885,-0.006182406651279198
WM,0.0006181521487155063,0.014146576204584541,0.0009416248128653,0.5483870967741935,-30.383455952487104,277,0.6848029068180453,0.000323332288685389,0.03528094165329844,-0.021023000501025978,-0.03331075124210887,0.0003323433235041596,0.32374815606152957,0.016370466087166906
WMB,0.00033926621759941035,0.023382023667450028,0.0004894874563121,0.5108979947689625,-72.14694292381063,1041,0.9714280184733799,-7.895086294191491e-05,0.00941828653002162,-0.02958516635342725,-0.051541126501690585,0.0004216185069135419,1.6114750081917484,-0.004737250216267699
WMT,0.00036154981464857436,0.01462759160819415,0.000291241508882,0.5126416739319966,-26.008629180967414,347,0.5022059815633366,0.00014534118627292005,0.016578408947725158,-0.019281648581970956,-0.03210029657170763,0.0002754698210466857,0.5918034737871096,-0.004724261859549977
WRB,0.0007868030722467103,0.01796487216504048,0.0012395270836549,0.5414123801220575,-45.44539409510497,286,0.9192383069554921,0.0003910545929503914,0.03717006428236872,-0.02407499134621946,-0.041687160792365875,0.00040536296656352224,0.4101873051724038,0.027597247468611717
WRK,-3.707037521279525e-05,0.026288164517060442,0.0002547665985248,0.5047951176983435,-68.57833929342449,6,1.2347357202129199,-0.0005686461155945192,-0.005938717941265817,-0.039401547271669814,-0.060364242611062706,0.0005036310117849478,-18.642044751613575,-0.022888943330356123
WST,0.0011808172492338807,0.018991717090405615,0.0014462618938466,0.5501307759372276,-40.46548403874425,183,0.7886595673499864,0.0008412852452914451,0.05590698435175483,-0.029946930161317574,-0.0422391945393314,0.0003646915792579134,0.30545397120174095,0.047156027843849174
WY,0.00031843600192820365,0.02497874727051427,0.001220036049587,0.5231037489102005,-64.88529704716936,714,1.3468981269475235,-0.0002614276541806701,0.007982321159714409,-0.031688797706149296,-0.057633280123962134,0.0005385662600436924,1.9593821409204244,-0.006380929661175123
WYNN,-0.000197154383986993,0.03603283751537976,-0.0010993521957456,0.4812554489973845,-78.65118275495516,72,1.512965529076556,-0.0008485130173569012,-0.008775384478106916,-0.051911147502505015,-0.07984801951341357,0.0005902913084798421,-6.585526292407563,-0.02068698712622085
XEL,0.00044201316452631575,0.015211813107536918,0.0006300418871714,0.5283347863993025,-29.73581024894807,348,0.5827903006142282,0.00019111155014451598,0.02123123280542269,-0.02159134494572186,-0.03446557602429702,0.0003005694357372488,0.5235121407902216,0.0008116991103205099
XOM,0.0002810100376784675,0.021527990515612966,-0.0001166021959991,0.4978204010462075,-64.69069173605551,1070,0.9319759764468519,-0.00012022223542065781,0.0075233412293352125,-0.03242648870896067,-0.04887631570283023,0.00040933037114116675,1.6492449147692285,-0.008595673384861353
XRAY,-0.00030993691678765265,0.021827374686989316,0.0006094835138739,0.5178727114210985,-53.29429254292004,834,0.8224775160839594,-0.000664028150565403,-0.019653510419234126,-0.031337560396222645,-0.05199487531091752,0.0003752248628153742,-1.5371976035131103,-0.03923143205276963
XYL,0.0003860418878942624,0.019964414132746695,0.0007725670327649,0.5178727114210985,-47.178146557336994,165,1.0855333424099936,-8.129956886794538e-05,0.013373508837842886,-0.028315702097638437,-0.04669754908249756,0.0004571589159991133,1.0324730143610406,-0.0033096163515512734
YUM,0.0004545324292951032,0.016878471000328972,0.000721387105085,0.5300784655623365,-52.58786939700117,414,0.8091381286195876,0.00010618403963495021,0.019876492973856776,-0.02280143759541748,-0.03765375843203002,0.000371070041014964,0.6267600834350747,0.0018428880736518812
ZBH,0.00010723412227337664,0.02021073105973197,-0.0002898152707736,0.4908456843940715,-49.73191714515269,229,0.9170719159599364,-0.0002875816870770042,-0.0005845160543341115,-0.02881586764536197,-0.04566976270562355,0.00040468820030753125,3.809176046850785,-0.02031902413544534
ZBRA,0.0013141755584040495,0.02527150210590835,0.0007071336278154,0.5178727114210985,-53.06159023922126,130,1.2591469977685428,0.0007720903278311319,0.0472915276008471,-0.03533670748805077,-0.05451009933476942,0.0005112343975052339,0.4859691801485891,0.046842137525418416
ZION,0.00035731693592302695,0.024659757779474444,0.000461478027071,0.5047951176983435,-58.86573360589191,705,1.05496619828101,-9.686482034155743e-05,0.009662273206662696,-0.03653151251868942,-0.053357099207350704,0.0004476381612311308,1.7018607085373298,-0.0036540941743535066
ZTS,0.0009279324569049832,0.017282421773417808,0.0014550196884173,0.5422842197035745,-36.86191879875634,119,0.9326896808807862,0.0005263929213231487,0.04680390563673863,-0.02721048579770273,-0.039596715589612516,0.00040955266881031235,0.3218791412367742,0.04239877969869572
